"","id_student","dataplus","dualpane","forumng","glossary","homepage","htmlactivity","oucollaborate","oucontent","ouwiki","page","questionnaire","quiz","repeatactivity","resource","subpage","url","CMA","TMA","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","date_registration.x","date_unregistration.x","date_registration.y","date_unregistration.y"
"1406",683624,2.33333333333333,1,2.3609756097561,NA,7.73863636363636,1.11111111111111,8.57142857142857,6.04814004376368,1.56,1.28571428571429,1.2,10.3216783216783,NA,1.22448979591837,1.6070460704607,1.37704918032787,93.7142857142857,94.2,"M","Wales","Lower Than A Level","30-40%","0-35",0,120,"N","Distinction",-24,NA,-24,NA
"1407",683699,NA,NA,2.94230769230769,NA,2.26923076923077,1.5,1,5.46428571428571,3.25,1,NA,6.76470588235294,NA,1.71428571428571,1.51428571428571,1,NA,72,"F","South East Region","A Level or Equivalent","30-40%","0-35",0,60,"Y","Withdrawn",-36,67,-36,67
"1408",683745,NA,1,4.18627450980392,NA,4.56603773584906,1.5,NA,5.19718309859155,3.91666666666667,1,1.66666666666667,7.11764705882353,NA,1.07142857142857,2.35211267605634,1,87,65,"M","Scotland","A Level or Equivalent","80-90%","0-35",0,60,"N","Fail",-64,NA,-64,NA
"1409",683764,NA,NA,2.11363636363636,NA,4.05263157894737,1.5,2.5,7.31578947368421,7.66666666666667,1,1,1,NA,1.63636363636364,1.65853658536585,1.33333333333333,NA,78.3333333333333,"M","Scotland","A Level or Equivalent","70-80%","0-35",0,60,"N","Fail",-45,NA,-45,NA
"1410",683772,NA,NA,2.97435897435897,NA,4.51612903225806,1.5,NA,3.68852459016393,NA,1,1.5,9.83333333333333,NA,1.73333333333333,1.41538461538462,1.08333333333333,78.5,NA,"M","Yorkshire Region","A Level or Equivalent","10-20","0-35",0,60,"N","Withdrawn",-66,12,-66,12
"1411",683820,2.5,NA,3.84669811320755,NA,4.37628865979381,1.42857142857143,2.14285714285714,3.84051724137931,4.5,1,1.10714285714286,9.01428571428571,NA,1.14285714285714,1.68599033816425,1.22857142857143,81.2857142857143,79.8,"M","Scotland","Lower Than A Level","30-40%","0-35",0,90,"N","Pass",-36,NA,-36,NA
"1412",683832,NA,NA,2.41666666666667,NA,4.24,1.16666666666667,2,5.42857142857143,3.33333333333333,1,NA,1,NA,1.55555555555556,1.64814814814815,1,NA,73,"M","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,90,"N","Withdrawn",-37,100,-37,100
"1413",683902,NA,NA,2.10714285714286,NA,4.45945945945946,1,NA,4.59322033898305,1,1,NA,11.4222222222222,NA,1.38636363636364,1.34444444444444,1.6,80.4285714285714,63.4,"M","East Midlands Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",-66,NA,-66,NA
"1414",683934,NA,NA,2.71171171171171,1,4.56349206349206,1.33333333333333,1.5,5.64885496183206,4.31578947368421,1.4,1.5,8.75609756097561,NA,1.32142857142857,1.53393665158371,1.5,81.5714285714286,73.6,"M","East Midlands Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass",-45,NA,-45,NA
"1415",684013,2.85714285714286,1,2.72340425531915,NA,3.76315789473684,1.33333333333333,1.45,7.50162866449511,4.45454545454545,1,1.11428571428571,10.3560606060606,NA,1.1025641025641,2.26553672316384,1.64705882352941,83.1428571428571,87,"M","Wales","Lower Than A Level","80-90%","35-55",0,60,"N","Distinction",-37,NA,-37,NA
"1416",684040,NA,NA,2.80952380952381,NA,3.43333333333333,2,NA,6.375,4.16666666666667,1,1.5,15.2272727272727,NA,1.0625,1.72222222222222,1,79,66,"M","North Region","A Level or Equivalent","90-100%","0-35",0,120,"N","Withdrawn",-66,59,-66,59
"1417",684183,2.5,1,2.3546511627907,NA,3.54867256637168,1.8,1.38461538461538,4.44491525423729,1.7,1.33333333333333,1.47058823529412,17.6896551724138,NA,1.25806451612903,1.51351351351351,1.17910447761194,91,75.2,"M","North Region","A Level or Equivalent","","35-55",0,60,"N","Pass",-21,NA,-21,NA
"1418",684311,4.28571428571429,1,3,NA,1.8,1.2,NA,7.7906976744186,2.33333333333333,1,1.36363636363636,13.0444444444444,NA,1.34782608695652,1.45323741007194,1.1,78.8571428571429,72.6,"M","South Region","A Level or Equivalent","20-30%","0-35",0,90,"N","Pass",-34,NA,-34,NA
"1419",684383,4.5,1,2.18627450980392,NA,3.44444444444444,1.33333333333333,2,6.08032128514056,2.5,1,1.54545454545455,13.0843373493976,NA,1.10526315789474,1.62886597938144,1.38888888888889,74.8571428571429,73,"M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass",-23,NA,-23,NA
"1420",684386,2.5,1,2.97959183673469,NA,2.10752688172043,1,NA,6.47704081632653,2.06666666666667,1.44444444444444,1.27272727272727,5.75609756097561,NA,1.06060606060606,1.70445344129555,1.22222222222222,88.6666666666667,84.6,"M","North Western Region","Lower Than A Level","40-50%","0-35",0,90,"N","Pass",-64,NA,-64,NA
"1421",684526,NA,NA,1.89285714285714,NA,4.29411764705882,1.25,1,6.6271186440678,1.66666666666667,1,1.28571428571429,7.93023255813953,NA,1.15789473684211,1.97709923664122,1,90,88.5,"M","East Anglian Region","Lower Than A Level","20-30%","0-35",0,120,"N","Withdrawn",-64,192,-64,192
"1422",684592,NA,NA,2.11428571428571,NA,4.46575342465753,1.5,1,7.35766423357664,3.16666666666667,1,1,15.0769230769231,NA,1.26315789473684,1.85245901639344,1.11111111111111,64.4285714285714,64,"M","South West Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass",-60,NA,-60,NA
"1423",684594,NA,NA,2.5,NA,3.76315789473684,1.66666666666667,1,1.90740740740741,1,1,NA,2.22222222222222,NA,1.42857142857143,1.29166666666667,NA,NA,78,"M","East Anglian Region","Lower Than A Level","50-60%","35-55",0,90,"N","Withdrawn",-58,151,-58,151
"1424",684671,NA,NA,4.47727272727273,NA,4.21176470588235,1.33333333333333,1.33333333333333,2.87155963302752,1.16666666666667,1,NA,18.2463768115942,NA,1.2962962962963,2.22794117647059,1.75,71.4285714285714,70.2,"M","South East Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass",-59,NA,-59,NA
"1425",684675,NA,NA,1.59259259259259,NA,2.78333333333333,1,NA,4.8252427184466,NA,1,NA,14.4285714285714,NA,1.04347826086957,1.52307692307692,1,81.5714285714286,68.8,"M","South West Region","Lower Than A Level","30-40%","0-35",0,120,"N","Pass",-63,NA,-63,NA
"1426",684882,NA,2,2.97812097812098,NA,6.87745098039216,1.5,2,7.77477477477477,2.72727272727273,1,1.5,8.87218045112782,NA,1.25714285714286,2.2824427480916,1.22727272727273,85.4285714285714,75.2,"M","Wales","A Level or Equivalent","80-90%","0-35",0,120,"N","Pass",-53,NA,-53,NA
"1427",684981,1,1,3.4963503649635,NA,5.17647058823529,1.44444444444444,1,7.02877697841727,3.38461538461538,1.33333333333333,1.7,11.0430107526882,NA,1.72972972972973,2.14718614718615,1.5,94,89.6,"M","North Western Region","Lower Than A Level","0-10%","0-35",0,60,"N","Withdrawn",-60,216,-60,216
"1428",685004,NA,NA,3.45283018867925,NA,3.32258064516129,1,1,3.04761904761905,1,1,NA,15,NA,1.73333333333333,1.72602739726027,1,71,68,"M","South East Region","Lower Than A Level","10-20","0-35",0,90,"N","Fail",-60,NA,-60,NA
"1429",685042,NA,NA,1.63636363636364,NA,2.92307692307692,1.25,NA,5.2027027027027,2.75,1,1.5,17.6315789473684,NA,1,1.81967213114754,1.125,67.5,NA,"M","South Region","HE Qualification","10-20","0-35",0,150,"N","Withdrawn",-17,12,-17,12
"1430",685100,NA,NA,3,NA,3.02702702702703,1.2,2,5.19148936170213,2.66666666666667,1,1.5,7.6,NA,1.46153846153846,1.5,1.13333333333333,93,96,"M","East Anglian Region","Lower Than A Level","90-100%","0-35",0,60,"N","Withdrawn",-14,12,-14,12
"1431",685105,NA,NA,2.86666666666667,NA,3.58064516129032,1,NA,4.6734693877551,1,NA,NA,14.9555555555556,NA,1.375,1.71428571428571,1.5,66.7142857142857,43.5,"M","South West Region","Lower Than A Level","40-50%","0-35",0,180,"N","Fail",-60,NA,-60,NA
"1432",685128,NA,NA,1.67272727272727,NA,4.66176470588235,1,NA,6.3841059602649,3.5,1,NA,9.38372093023256,NA,1.04166666666667,1.71428571428571,1.2,70.7142857142857,71,"M","North Western Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Pass",-28,NA,-28,NA
"1433",685140,NA,NA,3.6,1,2.52272727272727,NA,7,1.78082191780822,NA,1,NA,13.5,NA,1.05,2.27,1.33333333333333,74.4,59.4,"M","East Anglian Region","HE Qualification","80-90%","0-35",0,120,"N","Pass",2,NA,2,NA
"1434",685155,2.57142857142857,NA,3.16176470588235,NA,4.29197080291971,2.33333333333333,1.75,6.40236686390533,4,1,1.09090909090909,14.4605263157895,NA,1.18181818181818,1.97536945812808,1.1,76.4285714285714,80,"M","North Western Region","Lower Than A Level","0-10%","0-35",0,60,"N","Pass",-17,NA,-17,NA
"1435",685192,NA,NA,2.18867924528302,NA,4.39130434782609,1.33333333333333,1.5,6.51724137931035,1.5,NA,NA,17.5,NA,1.88888888888889,1.775,1.30769230769231,NA,70,"M","London Region","Lower Than A Level","20-30%","0-35",0,180,"N","Withdrawn",-59,12,-59,12
"1436",685212,5.09090909090909,9,3.8,NA,3.79545454545455,2.16666666666667,1.5,7.40469208211144,4.05263157894737,1.35714285714286,1.17948717948718,4.97619047619048,NA,1.17948717948718,2.17991631799163,1.27272727272727,95.7142857142857,93.8,"M","West Midlands Region","HE Qualification","30-40%","35-55",0,120,"N","Distinction",-49,NA,-49,NA
"1437",685276,3,NA,3.38277511961723,NA,4.37096774193548,1.2,1.125,5.97163120567376,1.8,1.2,1.11111111111111,12.8882352941176,NA,1.26829268292683,1.81938325991189,1.2972972972973,86,94,"F","London Region","Lower Than A Level","60-70%","0-35",0,90,"N","Distinction",-22,NA,-22,NA
"1438",685283,NA,NA,1.4,NA,1.79411764705882,NA,NA,5.69565217391304,1,NA,1.5,12.1,NA,1.3,1.56410256410256,2,75,54.25,"M","Scotland","Lower Than A Level","70-80%","0-35",0,60,"N","Fail",-46,NA,-46,NA
"1439",685330,NA,1,5.23448275862069,2.75,9.91044776119403,1.8,4.25,12.7181818181818,6.375,1.6,1.66666666666667,11.936170212766,NA,1.3265306122449,3.67961165048544,1.59375,50.4,19,"M","Ireland","Lower Than A Level","","35-55",0,60,"N","Withdrawn",-23,165,-23,165
"1440",685339,2,1,1.82051282051282,NA,2.99099099099099,1,2.07692307692308,5.67704280155642,1,1.4,1,12.8709677419355,NA,1.57894736842105,1.53968253968254,1.27777777777778,87.8571428571429,85.6,"M","East Midlands Region","A Level or Equivalent","60-70%","0-35",0,90,"N","Pass",-59,NA,-59,NA
"1441",685367,NA,NA,2.72727272727273,NA,3.87096774193548,1.25,NA,5.55072463768116,1,1,1.5,1,NA,2,1.52173913043478,1.4,NA,57.5,"M","Ireland","Lower Than A Level","60-70%","0-35",0,60,"Y","Fail",-25,NA,-25,NA
"1442",685373,4,1,2.06644518272425,13,2.63432835820896,1.5,1,6.74893617021277,2.81818181818182,1,1.25,6.07,NA,1.12,1.40625,1.2962962962963,81.7142857142857,89.6,"M","Yorkshire Region","No Formal quals","0-10%","0-35",0,60,"N","Distinction",-59,NA,-59,NA
"1443",685378,NA,NA,1.88888888888889,NA,3.38888888888889,1,NA,4.35294117647059,NA,NA,NA,11.3,NA,1,1.83606557377049,1.5,89.7142857142857,84.4,"M","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,120,"N","Pass",-59,NA,-59,NA
"1444",685410,NA,NA,2.22047244094488,NA,5.5578231292517,1.75,NA,5.65230769230769,1.2,1,NA,7.69672131147541,NA,1.14285714285714,1.70261437908497,1.5,77.7142857142857,76.4,"M","North Region","Lower Than A Level","0-10%","0-35",0,120,"N","Pass",-57,NA,-57,NA
"1445",685619,NA,NA,2.17647058823529,NA,2.875,1.25,NA,3.14876033057851,NA,NA,1.5,8.32894736842105,NA,1.04166666666667,1.57798165137615,1.28571428571429,84.5714285714286,74.6,"M","Scotland","HE Qualification","0-10%","0-35",0,105,"Y","Pass",-32,NA,-32,NA
"1446",685657,NA,NA,4.66666666666667,NA,4.45,1,NA,3.71794871794872,1,1,NA,9.55555555555556,NA,1.5,1.58490566037736,1,74,87,"M","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Withdrawn",-46,81,-46,81
"1447",685705,1,NA,2.21311475409836,2,3.9620253164557,1.25,8,5.25824175824176,2.33333333333333,1,NA,13.7432432432432,NA,1.73529411764706,1.68235294117647,1.33333333333333,62.1666666666667,75.4,"M","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,120,"N","Pass",-57,NA,-57,NA
"1448",685708,NA,NA,3.13636363636364,NA,2.575,2,1.33333333333333,4.42016806722689,1.33333333333333,1,NA,11.9677419354839,NA,1.67241379310345,1.59663865546218,1,86.4285714285714,69,"F","London Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Pass",-32,NA,-32,NA
"1449",685772,4.33333333333333,NA,2.95617529880478,NA,3.35570469798658,3,1.5,6.35423197492163,1.33333333333333,1,1.33333333333333,16.9574468085106,NA,1.34210526315789,1.67368421052632,1.33333333333333,65.5714285714286,65.4,"M","South Region","Lower Than A Level","90-100%","0-35",0,60,"N","Pass",-46,NA,-46,NA
"1450",685831,1,NA,2.05555555555556,NA,3.20547945205479,1.5,NA,3.81714285714286,2.16666666666667,1,NA,14.18,NA,1.48936170212766,1.58235294117647,2.05263157894737,66.4285714285714,90.6,"M","Ireland","A Level or Equivalent","70-80%","0-35",0,90,"N","Pass",-29,NA,-29,NA
"1451",685860,NA,NA,2.81111111111111,4,2.62745098039216,1,1,5.41935483870968,2.5,1,1.5,9.79166666666667,NA,1.07142857142857,1.16923076923077,1,96.5,85,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,210,"N","Withdrawn",-57,70,-57,70
"1452",685928,NA,NA,NA,NA,2.14285714285714,1,NA,2,NA,1,NA,2.33333333333333,NA,1.2,1.88888888888889,1,NA,66,"M","North Western Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Fail",-15,NA,-15,NA
"1453",685998,NA,NA,4.77777777777778,NA,6.5625,1.57142857142857,1.5,2.5,1,1,NA,2.5,NA,1.125,1.37142857142857,1,NA,74,"M","South East Region","Lower Than A Level","90-100%","0-35",0,60,"N","Withdrawn",-57,52,-57,52
"1454",686065,3.57142857142857,2,2.48813559322034,NA,4.09137055837563,1.66666666666667,1,5.34011627906977,2,1.08333333333333,1.10344827586207,7.22105263157895,NA,1.07317073170732,1.51394422310757,1.22222222222222,88.1428571428571,86.4,"M","Scotland","A Level or Equivalent","50-60%","0-35",0,60,"N","Distinction",-42,NA,-42,NA
"1455",686164,NA,NA,1.625,NA,3,NA,1.5,3,NA,1,NA,NA,NA,1.25,1.06666666666667,1,NA,62,"M","Scotland","Lower Than A Level","0-10%","0-35",0,60,"N","Fail",-37,NA,-37,NA
"1456",686314,4,NA,2.66666666666667,NA,3.55681818181818,1,1,3.74,1,1.33333333333333,NA,12.1346153846154,NA,1.11111111111111,1.46875,1.2,73.2857142857143,64.5,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",-56,NA,-56,NA
"1457",686317,1,1,2.37864077669903,NA,3.67647058823529,1.33333333333333,1,6.44,1,1,NA,12.5116279069767,NA,1.0625,2.05405405405405,1.33333333333333,74.2857142857143,84,"F","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Pass",-51,NA,-51,NA
"1458",686344,NA,NA,3.33333333333333,NA,6.87777777777778,1.33333333333333,1.62745098039216,8.3252427184466,3.75,1,2,25.7,NA,1.67123287671233,2.1592039800995,1.47619047619048,69.2857142857143,80.6,"M","East Midlands Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass",-30,NA,-30,NA
"1459",686348,NA,NA,2.68199233716475,NA,5.55414012738853,2,1.25,6.51081081081081,1.90909090909091,1,1.5,14.3189655172414,NA,1.47916666666667,2.06344410876133,1.7,67.7142857142857,78.8,"M","East Anglian Region","A Level or Equivalent","40-50%","0-35",0,120,"Y","Pass",-43,NA,-43,NA
"1460",686448,NA,NA,2.61538461538462,NA,2.85714285714286,1,NA,6.84615384615385,2.5,1,1.5,NA,NA,1.2,1.07692307692308,NA,NA,60,"M","East Midlands Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Withdrawn",-56,12,-56,12
"1461",686498,1.66666666666667,NA,2.65811965811966,NA,3.42857142857143,1,1.41666666666667,7.25242718446602,1.71428571428571,1.28571428571429,1.31578947368421,5.86138613861386,NA,1.25,1.88666666666667,1.25,80.1666666666667,72.6,"M","North Region","HE Qualification","10-20","0-35",0,60,"N","Pass",-18,NA,-18,NA
"1462",686522,5,NA,2.36241610738255,1,3.96551724137931,1.25,1.53333333333333,5.38818565400844,2.33333333333333,1,1.14285714285714,7.02158273381295,NA,1.05128205128205,1.83870967741935,1.05084745762712,82,83.6,"M","West Midlands Region","HE Qualification","0-10%","35-55",0,90,"N","Pass",-36,NA,-36,NA
"1463",686558,NA,NA,1.64705882352941,NA,4.56862745098039,1,NA,2.84883720930233,1.5,1,NA,11,NA,1.34375,1.66071428571429,1.4,86.5714285714286,82.4,"M","East Midlands Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass",-50,NA,-50,NA
"1464",686700,NA,NA,4.47368421052632,1,2.84444444444444,1,NA,2.26923076923077,5,1,NA,12.9347826086957,NA,1.41176470588235,1.95,1,87.5714285714286,73.4,"M","North Western Region","A Level or Equivalent","10-20","0-35",0,120,"N","Pass",-53,NA,-53,NA
"1465",686705,NA,NA,2.12,NA,2.3375,1,1,7.24827586206897,1.5,NA,1.5,11.1428571428571,NA,1.08333333333333,1.26666666666667,1.25,86.1428571428571,68.25,"F","South East Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",-53,NA,-53,NA
"1466",686786,NA,NA,2,NA,4.29090909090909,1.5,NA,3.46551724137931,2,NA,NA,9.94594594594595,NA,1.22222222222222,1.40322580645161,1,71,67,"M","East Anglian Region","Lower Than A Level","30-40%","0-35",0,60,"Y","Fail",-8,NA,-8,NA
"1467",686946,10,NA,2.75,NA,3.16981132075472,1,2.2,2.5,NA,1,NA,14.3958333333333,NA,1.28571428571429,1.83471074380165,1.45454545454545,66.5714285714286,53.4,"M","London Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Fail",-23,NA,-23,NA
"1468",687007,NA,NA,3.5,NA,2.64285714285714,1,NA,2.66666666666667,1,NA,NA,9.22222222222222,NA,1,1.44827586206897,1,87,84,"M","South Region","Lower Than A Level","20-30%","35-55",0,60,"N","Fail",-53,NA,-53,NA
"1469",687033,NA,NA,4.3,NA,2.25,NA,NA,2.38775510204082,NA,1,NA,1,NA,1.28571428571429,1.91428571428571,NA,NA,66.6666666666667,"M","Wales","A Level or Equivalent","80-90%","0-35",0,120,"N","Fail",-46,NA,-46,NA
"1470",687073,NA,NA,2.91428571428571,NA,3.30508474576271,1,NA,4.82666666666667,1,NA,NA,10.0740740740741,NA,2.57894736842105,1.93333333333333,1,79.5,56.6666666666667,"M","South West Region","A Level or Equivalent","20-30%","35-55",0,120,"N","Withdrawn",-50,139,-50,139
"1471",687112,NA,NA,2.59428571428571,NA,4.88421052631579,1.25,1.33333333333333,7.62790697674419,2.4,NA,1.5,8.41176470588235,NA,1.38888888888889,1.8030303030303,1.5,86.4285714285714,74.2,"M","North Western Region","Lower Than A Level","20-30%","0-35",0,120,"N","Pass",-28,NA,-28,NA
"1472",687115,NA,NA,4.2,NA,2.62857142857143,1,NA,5.51648351648352,NA,1,NA,10.8529411764706,NA,1.45454545454545,1.99,1.33333333333333,87,70.2,"M","South West Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Pass",-23,NA,-23,NA
"1473",687288,NA,NA,2.57894736842105,1,3.70967741935484,1,NA,7.15,NA,1,NA,2.6,NA,1.2,1.7,1,NA,80,"M","South Region","A Level or Equivalent","70-80%","0-35",0,90,"N","Withdrawn",-44,122,-44,122
"1474",687304,NA,NA,1.4,NA,2.22222222222222,NA,NA,4.6875,NA,1,NA,16.8333333333333,NA,1,1.375,NA,71.5,40,"M","East Anglian Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Fail",-25,NA,-25,NA
"1475",687331,NA,NA,1.68965517241379,NA,3.5,1,NA,9.45454545454546,3.66666666666667,1,1.5,11.25,NA,1.5,1.42553191489362,1.5,78.5,88,"M","Wales","Lower Than A Level","10-20","0-35",0,60,"Y","Fail",-30,NA,-30,NA
"1476",687341,NA,NA,2.89189189189189,NA,2.95833333333333,2,NA,4.18867924528302,5.16666666666667,1.5,NA,10.4736842105263,NA,1.42857142857143,1.32608695652174,1.25,82.5,78,"M","South West Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Withdrawn",-50,138,-50,138
"1477",687345,NA,NA,1.92857142857143,NA,2.41666666666667,1,1,1.9375,NA,1,NA,4.33333333333333,NA,1.36363636363636,1.14084507042254,1,NA,70.3333333333333,"M","South Region","A Level or Equivalent","60-70%","0-35",0,90,"N","Fail",-41,NA,-41,NA
"1478",687351,NA,NA,3.29775280898876,2,5.05813953488372,1.4,1.41666666666667,6.34736842105263,1,1,NA,11.8214285714286,NA,1.21428571428571,2.11494252873563,1.25,85.5714285714286,94,"M","Scotland","HE Qualification","30-40%","0-35",0,60,"N","Pass",-25,NA,-25,NA
"1479",687410,NA,NA,3.85,NA,3.87179487179487,1,NA,5.29864253393665,2.25,1,1.5,8.01470588235294,NA,1.22222222222222,1.58823529411765,1.13636363636364,87,75.2,"M","North Region","Lower Than A Level","20-30%","0-35",0,120,"N","Pass",-43,NA,-43,NA
"1480",687434,3.28571428571429,NA,5.65542521994135,NA,7.87861271676301,1.75,1.28571428571429,7.43728813559322,2.42307692307692,1.1,1.13793103448276,11.2761904761905,NA,1.52,1.68398268398268,1.1875,82.7142857142857,96.8,"M","Yorkshire Region","Lower Than A Level","80-90%","35-55",0,90,"N","Distinction",-49,NA,-49,NA
"1481",687468,NA,2,1.71578947368421,NA,4.47154471544715,1.33333333333333,NA,8.36437246963563,1.63636363636364,1,NA,10.9230769230769,NA,1,1.52017937219731,1.38095238095238,81,87.2,"F","South West Region","HE Qualification","40-50%","0-35",0,60,"N","Distinction",-50,NA,-50,NA
"1482",687485,NA,NA,2.00621118012422,NA,4.72173913043478,1.25,1,2.90285714285714,3,1,NA,10.1458333333333,NA,1.67647058823529,1.64285714285714,1,61.7142857142857,52.6,"F","West Midlands Region","A Level or Equivalent","80-90%","0-35",0,180,"N","Pass",-51,NA,-51,NA
"1483",687503,1.85714285714286,NA,3.20113314447592,NA,6.85,1.25,1,5.20215633423181,1.85714285714286,1.08333333333333,1.14285714285714,10.1935483870968,NA,1.11864406779661,1.56195965417867,1.31707317073171,77.5714285714286,77.8,"F","South West Region","Lower Than A Level","30-40%","35-55",0,120,"N","Pass",-46,NA,-46,NA
"1484",687510,NA,NA,5.16666666666667,2,3.16666666666667,1.25,2,2.73076923076923,1.5,1,NA,2,NA,1,1.80952380952381,1.33333333333333,NA,70,"M","South Region","Lower Than A Level","40-50%","0-35",0,240,"N","Withdrawn",-51,12,-51,12
